,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
54,"Sun, Feb 7, 2021",3:00p,Sacramento Kings,113.0,Los Angeles Clippers,110.0,Box Score,,,
55,"Mon, Feb 8, 2021",7:00p,Houston Rockets,94.0,Charlotte Hornets,119.0,Box Score,,0.0,
56,"Mon, Feb 8, 2021",8:00p,Washington Wizards,105.0,Chicago Bulls,101.0,Box Score,,0.0,
57,"Mon, Feb 8, 2021",8:00p,Toronto Raptors,128.0,Memphis Grizzlies,113.0,Box Score,,1844.0,
58,"Mon, Feb 8, 2021",8:30p,Minnesota Timberwolves,122.0,Dallas Mavericks,127.0,Box Score,,1000.0,
59,"Mon, Feb 8, 2021",8:30p,Golden State Warriors,100.0,San Antonio Spurs,105.0,Box Score,,0.0,
60,"Mon, Feb 8, 2021",9:00p,Cleveland Cavaliers,113.0,Phoenix Suns,119.0,Box Score,,1485.0,
61,"Mon, Feb 8, 2021",9:30p,Milwaukee Bucks,125.0,Denver Nuggets,112.0,Box Score,,0.0,
62,"Mon, Feb 8, 2021",10:00p,Oklahoma City Thunder,112.0,Los Angeles Lakers,119.0,Box Score,OT,0.0,
63,"Tue, Feb 9, 2021",7:00p,Brooklyn Nets,111.0,Detroit Pistons,122.0,Box Score,,0.0,
64,"Tue, Feb 9, 2021",7:30p,New York Knicks,96.0,Miami Heat,98.0,Box Score,,0.0,
65,"Tue, Feb 9, 2021",7:30p,Houston Rockets,101.0,New Orleans Pelicans,130.0,Box Score,,1900.0,
66,"Tue, Feb 9, 2021",8:30p,Golden State Warriors,114.0,San Antonio Spurs,91.0,Box Score,,0.0,
67,"Tue, Feb 9, 2021",10:00p,Orlando Magic,97.0,Portland Trail Blazers,106.0,Box Score,,0.0,
68,"Tue, Feb 9, 2021",10:00p,Philadelphia 76ers,119.0,Sacramento Kings,111.0,Box Score,,,
69,"Tue, Feb 9, 2021",10:00p,Boston Celtics,108.0,Utah Jazz,122.0,Box Score,,3902.0,
70,"Wed, Feb 10, 2021",7:00p,Toronto Raptors,,Washington Wizards,,,,,
71,"Wed, Feb 10, 2021",7:30p,Atlanta Hawks,,Dallas Mavericks,,,,,
72,"Wed, Feb 10, 2021",8:00p,Indiana Pacers,,Brooklyn Nets,,,,,
73,"Wed, Feb 10, 2021",8:00p,Charlotte Hornets,,Memphis Grizzlies,,,,,
74,"Wed, Feb 10, 2021",8:00p,Los Angeles Clippers,,Minnesota Timberwolves,,,,,
75,"Wed, Feb 10, 2021",9:00p,New Orleans Pelicans,,Chicago Bulls,,,,,
76,"Wed, Feb 10, 2021",9:00p,Cleveland Cavaliers,,Denver Nuggets,,,,,
77,"Wed, Feb 10, 2021",10:00p,Oklahoma City Thunder,,Los Angeles Lakers,,,,,
78,"Wed, Feb 10, 2021",10:00p,Milwaukee Bucks,,Phoenix Suns,,,,,
79,"Thu, Feb 11, 2021",7:30p,Toronto Raptors,,Boston Celtics,,,,,
80,"Thu, Feb 11, 2021",7:30p,Miami Heat,,Houston Rockets,,,,,
81,"Thu, Feb 11, 2021",8:00p,Indiana Pacers,,Detroit Pistons,,,,,
82,"Thu, Feb 11, 2021",10:00p,Orlando Magic,,Golden State Warriors,,,,,
83,"Thu, Feb 11, 2021",10:00p,Philadelphia 76ers,,Portland Trail Blazers,,,,,
84,"Fri, Feb 12, 2021",7:00p,Detroit Pistons,,Boston Celtics,,,,,
85,"Fri, Feb 12, 2021",7:00p,Minnesota Timberwolves,,Charlotte Hornets,,,,,
86,"Fri, Feb 12, 2021",7:00p,New York Knicks,,Washington Wizards,,,,,
87,"Fri, Feb 12, 2021",7:30p,San Antonio Spurs,,Atlanta Hawks,,,,,
88,"Fri, Feb 12, 2021",7:30p,New Orleans Pelicans,,Dallas Mavericks,,,,,
89,"Fri, Feb 12, 2021",8:00p,Los Angeles Clippers,,Chicago Bulls,,,,,
90,"Fri, Feb 12, 2021",9:00p,Oklahoma City Thunder,,Denver Nuggets,,,,,
91,"Fri, Feb 12, 2021",9:00p,Milwaukee Bucks,,Utah Jazz,,,,,
92,"Fri, Feb 12, 2021",10:00p,Memphis Grizzlies,,Los Angeles Lakers,,,,,
93,"Fri, Feb 12, 2021",10:00p,Cleveland Cavaliers,,Portland Trail Blazers,,,,,
94,"Fri, Feb 12, 2021",10:00p,Orlando Magic,,Sacramento Kings,,,,,
95,"Sat, Feb 13, 2021",3:00p,Philadelphia 76ers,,Phoenix Suns,,,,,
96,"Sat, Feb 13, 2021",7:30p,Indiana Pacers,,Atlanta Hawks,,,,,
97,"Sat, Feb 13, 2021",8:00p,Houston Rockets,,New York Knicks,,,,,
98,"Sat, Feb 13, 2021",8:30p,Brooklyn Nets,,Golden State Warriors,,,,,
99,"Sat, Feb 13, 2021",9:00p,Miami Heat,,Utah Jazz,,,,,
100,"Sun, Feb 14, 2021",1:00p,Boston Celtics,,Washington Wizards,,,,,
101,"Sun, Feb 14, 2021",6:00p,Minnesota Timberwolves,,Toronto Raptors,,,,,
102,"Sun, Feb 14, 2021",7:00p,San Antonio Spurs,,Charlotte Hornets,,,,,
103,"Sun, Feb 14, 2021",7:00p,New Orleans Pelicans,,Detroit Pistons,,,,,
104,"Sun, Feb 14, 2021",7:00p,Milwaukee Bucks,,Oklahoma City Thunder,,,,,
105,"Sun, Feb 14, 2021",7:30p,Portland Trail Blazers,,Dallas Mavericks,,,,,
106,"Sun, Feb 14, 2021",8:00p,Orlando Magic,,Phoenix Suns,,,,,
107,"Sun, Feb 14, 2021",9:00p,Memphis Grizzlies,,Sacramento Kings,,,,,
108,"Sun, Feb 14, 2021",10:00p,Los Angeles Lakers,,Denver Nuggets,,,,,
109,"Sun, Feb 14, 2021",10:00p,Cleveland Cavaliers,,Los Angeles Clippers,,,,,
110,"Mon, Feb 15, 2021",7:00p,Chicago Bulls,,Indiana Pacers,,,,,
111,"Mon, Feb 15, 2021",7:00p,Houston Rockets,,Washington Wizards,,,,,
112,"Mon, Feb 15, 2021",7:30p,Atlanta Hawks,,New York Knicks,,,,,
113,"Mon, Feb 15, 2021",9:00p,Philadelphia 76ers,,Utah Jazz,,,,,
114,"Mon, Feb 15, 2021",10:00p,Cleveland Cavaliers,,Golden State Warriors,,,,,
115,"Mon, Feb 15, 2021",10:00p,Miami Heat,,Los Angeles Clippers,,,,,
116,"Mon, Feb 15, 2021",10:00p,Brooklyn Nets,,Sacramento Kings,,,,,
117,"Tue, Feb 16, 2021",7:00p,Denver Nuggets,,Boston Celtics,,,,,
118,"Tue, Feb 16, 2021",7:00p,San Antonio Spurs,,Detroit Pistons,,,,,
119,"Tue, Feb 16, 2021",7:30p,New Orleans Pelicans,,Memphis Grizzlies,,,,,
120,"Tue, Feb 16, 2021",8:00p,Toronto Raptors,,Milwaukee Bucks,,,,,
121,"Tue, Feb 16, 2021",8:00p,Los Angeles Lakers,,Minnesota Timberwolves,,,,,
122,"Tue, Feb 16, 2021",8:00p,Portland Trail Blazers,,Oklahoma City Thunder,,,,,
123,"Tue, Feb 16, 2021",10:00p,Brooklyn Nets,,Phoenix Suns,,,,,
124,"Wed, Feb 17, 2021",7:00p,Chicago Bulls,,Charlotte Hornets,,,,,
125,"Wed, Feb 17, 2021",7:00p,San Antonio Spurs,,Cleveland Cavaliers,,,,,
126,"Wed, Feb 17, 2021",7:00p,New York Knicks,,Orlando Magic,,,,,
127,"Wed, Feb 17, 2021",7:00p,Denver Nuggets,,Washington Wizards,,,,,
128,"Wed, Feb 17, 2021",7:30p,Atlanta Hawks,,Boston Celtics,,,,,
129,"Wed, Feb 17, 2021",7:30p,Houston Rockets,,Philadelphia 76ers,,,,,
130,"Wed, Feb 17, 2021",8:00p,Indiana Pacers,,Minnesota Timberwolves,,,,,
131,"Wed, Feb 17, 2021",8:00p,Portland Trail Blazers,,New Orleans Pelicans,,,,,
132,"Wed, Feb 17, 2021",8:30p,Detroit Pistons,,Dallas Mavericks,,,,,
133,"Wed, Feb 17, 2021",9:00p,Oklahoma City Thunder,,Memphis Grizzlies,,,,,
134,"Wed, Feb 17, 2021",10:00p,Miami Heat,,Golden State Warriors,,,,,
135,"Wed, Feb 17, 2021",10:00p,Utah Jazz,,Los Angeles Clippers,,,,,
136,"Thu, Feb 18, 2021",7:30p,Toronto Raptors,,Milwaukee Bucks,,,,,
137,"Thu, Feb 18, 2021",10:00p,Brooklyn Nets,,Los Angeles Lakers,,,,,
138,"Thu, Feb 18, 2021",10:00p,Miami Heat,,Sacramento Kings,,,,,
139,"Fri, Feb 19, 2021",7:00p,Denver Nuggets,,Charlotte Hornets,,,,,
140,"Fri, Feb 19, 2021",7:00p,Golden State Warriors,,Orlando Magic,,,,,
141,"Fri, Feb 19, 2021",7:00p,Chicago Bulls,,Philadelphia 76ers,,,,,
142,"Fri, Feb 19, 2021",7:30p,Atlanta Hawks,,Boston Celtics,,,,,
143,"Fri, Feb 19, 2021",8:00p,Detroit Pistons,,Memphis Grizzlies,,,,,
144,"Fri, Feb 19, 2021",8:00p,Oklahoma City Thunder,,Milwaukee Bucks,,,,,
145,"Fri, Feb 19, 2021",8:00p,Toronto Raptors,,Minnesota Timberwolves,,,,,
146,"Fri, Feb 19, 2021",8:00p,Phoenix Suns,,New Orleans Pelicans,,,,,
147,"Fri, Feb 19, 2021",9:30p,Dallas Mavericks,,Houston Rockets,,,,,
148,"Fri, Feb 19, 2021",10:00p,Utah Jazz,,Los Angeles Clippers,,,,,
149,"Sat, Feb 20, 2021",5:00p,San Antonio Spurs,,New York Knicks,,,,,
150,"Sat, Feb 20, 2021",7:00p,Golden State Warriors,,Charlotte Hornets,,,,,
151,"Sat, Feb 20, 2021",8:00p,Sacramento Kings,,Chicago Bulls,,,,,
152,"Sat, Feb 20, 2021",8:00p,Indiana Pacers,,Houston Rockets,,,,,
153,"Sat, Feb 20, 2021",8:00p,Phoenix Suns,,Memphis Grizzlies,,,,,
154,"Sat, Feb 20, 2021",8:30p,Miami Heat,,Los Angeles Lakers,,,,,
155,"Sat, Feb 20, 2021",10:00p,Washington Wizards,,Portland Trail Blazers,,,,,
156,"Sun, Feb 21, 2021",3:30p,Boston Celtics,,New Orleans Pelicans,,,,,
157,"Sun, Feb 21, 2021",6:00p,Oklahoma City Thunder,,Cleveland Cavaliers,,,,,
158,"Sun, Feb 21, 2021",6:00p,Detroit Pistons,,Orlando Magic,,,,,
159,"Sun, Feb 21, 2021",6:00p,Philadelphia 76ers,,Toronto Raptors,,,,,
160,"Sun, Feb 21, 2021",7:00p,Minnesota Timberwolves,,New York Knicks,,,,,
161,"Sun, Feb 21, 2021",7:30p,Denver Nuggets,,Atlanta Hawks,,,,,
162,"Sun, Feb 21, 2021",8:00p,Brooklyn Nets,,Los Angeles Clippers,,,,,
163,"Sun, Feb 21, 2021",8:00p,Sacramento Kings,,Milwaukee Bucks,,,,,
164,"Mon, Feb 22, 2021",7:00p,San Antonio Spurs,,Indiana Pacers,,,,,
165,"Mon, Feb 22, 2021",8:00p,Chicago Bulls,,Houston Rockets,,,,,
166,"Mon, Feb 22, 2021",8:00p,Miami Heat,,Oklahoma City Thunder,,,,,
167,"Mon, Feb 22, 2021",8:30p,Memphis Grizzlies,,Dallas Mavericks,,,,,
168,"Mon, Feb 22, 2021",9:00p,Portland Trail Blazers,,Phoenix Suns,,,,,
169,"Mon, Feb 22, 2021",9:00p,Charlotte Hornets,,Utah Jazz,,,,,
170,"Mon, Feb 22, 2021",10:00p,Washington Wizards,,Los Angeles Lakers,,,,,
171,"Tue, Feb 23, 2021",7:00p,Atlanta Hawks,,Cleveland Cavaliers,,,,,
172,"Tue, Feb 23, 2021",7:00p,Detroit Pistons,,Orlando Magic,,,,,
173,"Tue, Feb 23, 2021",7:30p,Sacramento Kings,,Brooklyn Nets,,,,,
174,"Tue, Feb 23, 2021",7:30p,Boston Celtics,,Dallas Mavericks,,,,,
175,"Tue, Feb 23, 2021",7:30p,Golden State Warriors,,New York Knicks,,,,,
176,"Tue, Feb 23, 2021",7:30p,Philadelphia 76ers,,Toronto Raptors,,,,,
177,"Tue, Feb 23, 2021",8:00p,Minnesota Timberwolves,,Milwaukee Bucks,,,,,
178,"Tue, Feb 23, 2021",10:00p,Portland Trail Blazers,,Denver Nuggets,,,,,
179,"Tue, Feb 23, 2021",10:00p,Washington Wizards,,Los Angeles Clippers,,,,,
180,"Wed, Feb 24, 2021",7:00p,Golden State Warriors,,Indiana Pacers,,,,,
181,"Wed, Feb 24, 2021",7:30p,Boston Celtics,,Atlanta Hawks,,,,,
182,"Wed, Feb 24, 2021",7:30p,Houston Rockets,,Cleveland Cavaliers,,,,,
183,"Wed, Feb 24, 2021",7:30p,Toronto Raptors,,Miami Heat,,,,,
184,"Wed, Feb 24, 2021",8:00p,Minnesota Timberwolves,,Chicago Bulls,,,,,
185,"Wed, Feb 24, 2021",8:00p,Detroit Pistons,,New Orleans Pelicans,,,,,
186,"Wed, Feb 24, 2021",8:00p,San Antonio Spurs,,Oklahoma City Thunder,,,,,
187,"Wed, Feb 24, 2021",9:00p,Charlotte Hornets,,Phoenix Suns,,,,,
188,"Wed, Feb 24, 2021",10:00p,Los Angeles Lakers,,Utah Jazz,,,,,
189,"Thu, Feb 25, 2021",7:00p,Dallas Mavericks,,Philadelphia 76ers,,,,,
190,"Thu, Feb 25, 2021",7:30p,Orlando Magic,,Brooklyn Nets,,,,,
191,"Thu, Feb 25, 2021",7:30p,Sacramento Kings,,New York Knicks,,,,,
192,"Thu, Feb 25, 2021",8:00p,Los Angeles Clippers,,Memphis Grizzlies,,,,,
193,"Thu, Feb 25, 2021",9:00p,Washington Wizards,,Denver Nuggets,,,,,
194,"Thu, Feb 25, 2021",9:30p,New Orleans Pelicans,,Milwaukee Bucks,,,,,
195,"Fri, Feb 26, 2021",7:00p,Sacramento Kings,,Detroit Pistons,,,,,
196,"Fri, Feb 26, 2021",7:30p,Indiana Pacers,,Boston Celtics,,,,,
197,"Fri, Feb 26, 2021",7:30p,Houston Rockets,,Toronto Raptors,,,,,
198,"Fri, Feb 26, 2021",8:00p,Phoenix Suns,,Chicago Bulls,,,,,
199,"Fri, Feb 26, 2021",8:00p,Los Angeles Clippers,,Memphis Grizzlies,,,,,
200,"Fri, Feb 26, 2021",8:00p,Utah Jazz,,Miami Heat,,,,,
201,"Fri, Feb 26, 2021",8:00p,Atlanta Hawks,,Oklahoma City Thunder,,,,,
202,"Fri, Feb 26, 2021",10:00p,Charlotte Hornets,,Golden State Warriors,,,,,
203,"Fri, Feb 26, 2021",10:00p,Portland Trail Blazers,,Los Angeles Lakers,,,,,
204,"Sat, Feb 27, 2021",3:00p,Cleveland Cavaliers,,Philadelphia 76ers,,,,,
205,"Sat, Feb 27, 2021",6:00p,New Orleans Pelicans,,San Antonio Spurs,,,,,
206,"Sat, Feb 27, 2021",7:00p,Indiana Pacers,,New York Knicks,,,,,
207,"Sat, Feb 27, 2021",7:00p,Utah Jazz,,Orlando Magic,,,,,
208,"Sat, Feb 27, 2021",7:00p,Minnesota Timberwolves,,Washington Wizards,,,,,
209,"Sat, Feb 27, 2021",8:00p,Denver Nuggets,,Oklahoma City Thunder,,,,,
210,"Sat, Feb 27, 2021",8:30p,Dallas Mavericks,,Brooklyn Nets,,,,,
211,"Sun, Feb 28, 2021",3:30p,Los Angeles Clippers,,Milwaukee Bucks,,,,,
212,"Sun, Feb 28, 2021",6:00p,New York Knicks,,Detroit Pistons,,,,,
213,"Sun, Feb 28, 2021",6:00p,Atlanta Hawks,,Miami Heat,,,,,
214,"Sun, Feb 28, 2021",6:00p,Chicago Bulls,,Toronto Raptors,,,,,
215,"Sun, Feb 28, 2021",7:00p,Washington Wizards,,Boston Celtics,,,,,
216,"Sun, Feb 28, 2021",7:00p,Memphis Grizzlies,,Houston Rockets,,,,,
217,"Sun, Feb 28, 2021",8:00p,Golden State Warriors,,Los Angeles Lakers,,,,,
218,"Sun, Feb 28, 2021",8:00p,Phoenix Suns,,Minnesota Timberwolves,,,,,
219,"Sun, Feb 28, 2021",9:00p,Charlotte Hornets,,Sacramento Kings,,,,,
0,"Mon, Mar 1, 2021",7:00p,Dallas Mavericks,,Orlando Magic,,,,,
1,"Mon, Mar 1, 2021",7:00p,Indiana Pacers,,Philadelphia 76ers,,,,,
2,"Mon, Mar 1, 2021",8:00p,Cleveland Cavaliers,,Houston Rockets,,,,,
3,"Mon, Mar 1, 2021",8:00p,Utah Jazz,,New Orleans Pelicans,,,,,
4,"Mon, Mar 1, 2021",8:00p,Denver Nuggets,,Chicago Bulls,,,,,
5,"Mon, Mar 1, 2021",8:30p,Brooklyn Nets,,San Antonio Spurs,,,,,
6,"Mon, Mar 1, 2021",10:30p,Charlotte Hornets,,Portland Trail Blazers,,,,,
7,"Tue, Mar 2, 2021",7:00p,Memphis Grizzlies,,Washington Wizards,,,,,
8,"Tue, Mar 2, 2021",7:30p,Los Angeles Clippers,,Boston Celtics,,,,,
9,"Tue, Mar 2, 2021",7:30p,Atlanta Hawks,,Miami Heat,,,,,
10,"Tue, Mar 2, 2021",7:30p,Detroit Pistons,,Toronto Raptors,,,,,
11,"Tue, Mar 2, 2021",8:00p,Denver Nuggets,,Milwaukee Bucks,,,,,
12,"Tue, Mar 2, 2021",8:30p,New York Knicks,,San Antonio Spurs,,,,,
13,"Tue, Mar 2, 2021",10:00p,Phoenix Suns,,Los Angeles Lakers,,,,,
14,"Wed, Mar 3, 2021",7:00p,Indiana Pacers,,Cleveland Cavaliers,,,,,
15,"Wed, Mar 3, 2021",7:00p,Atlanta Hawks,,Orlando Magic,,,,,
16,"Wed, Mar 3, 2021",7:00p,Utah Jazz,,Philadelphia 76ers,,,,,
17,"Wed, Mar 3, 2021",7:30p,Brooklyn Nets,,Houston Rockets,,,,,
18,"Wed, Mar 3, 2021",8:00p,Charlotte Hornets,,Minnesota Timberwolves,,,,,
19,"Wed, Mar 3, 2021",8:00p,Chicago Bulls,,New Orleans Pelicans,,,,,
20,"Wed, Mar 3, 2021",8:30p,Oklahoma City Thunder,,Dallas Mavericks,,,,,
21,"Wed, Mar 3, 2021",10:00p,Golden State Warriors,,Portland Trail Blazers,,,,,
22,"Wed, Mar 3, 2021",10:00p,Los Angeles Lakers,,Sacramento Kings,,,,,
23,"Thu, Mar 4, 2021",7:00p,Toronto Raptors,,Boston Celtics,,,,,
24,"Thu, Mar 4, 2021",7:00p,Denver Nuggets,,Indiana Pacers,,,,,
25,"Thu, Mar 4, 2021",7:00p,Los Angeles Clippers,,Washington Wizards,,,,,
26,"Thu, Mar 4, 2021",8:00p,Milwaukee Bucks,,Memphis Grizzlies,,,,,
27,"Thu, Mar 4, 2021",8:30p,Oklahoma City Thunder,,San Antonio Spurs,,,,,
28,"Thu, Mar 4, 2021",9:30p,Miami Heat,,New Orleans Pelicans,,,,,
29,"Thu, Mar 4, 2021",10:00p,Golden State Warriors,,Phoenix Suns,,,,,
30,"Thu, Mar 4, 2021",10:00p,Sacramento Kings,,Portland Trail Blazers,,,,,
